index,customer_id,age,gender,annual_income,purchase_amount,purchase_date
8547,1742,19.0,Female,30260.0,692.16,2024-03-06 19:16:58+03:00
2166,447,23.0,Male,56341.0,229.97,2024-03-06 19:16:58+03:00
490,109,37.0,Male,124111.0,378.03,2024-03-06 19:16:58+03:00
7936,1625,55.0,Male,95632.0,770.5,2024-03-06 19:16:58+03:00
2544,521,38.0,Female,67059.0,416.26,2024-03-07 19:16:58+03:00
6353,1312,40.0,Female,120971.0,1304.02,2024-03-07 19:16:58+03:00
5974,1236,34.0,Male,74155.0,731.19,2024-03-07 19:16:58+03:00
4637,960,29.0,Female,76630.0,360.47,2024-03-07 19:16:58+03:00
5395,1121,18.0,Female,111360.0,1328.74,2024-03-07 19:16:58+03:00
5008,1039,21.0,Male,61434.0,923.02,2024-03-07 19:16:58+03:00
4901,1018,19.0,Female,121578.0,1301.08,2024-03-07 19:16:58+03:00
1711,356,37.0,Female,117600.0,102.1,2024-03-07 19:16:58+03:00
1111,231,27.0,Female,72549.0,496.38,2024-03-07 19:16:58+03:00
8197,1669,66.0,Female,52071.0,392.65,2024-03-07 19:16:58+03:00
604,133,60.0,Female,109641.0,672.79,2024-03-07 19:16:58+03:00
9730,1988,23.0,Female,70296.0,602.39,2024-03-07 19:16:58+03:00
7442,1529,18.0,Female,35432.0,284.71,2024-03-07 19:16:58+03:00
791,169,37.0,Male,127894.0,520.72,2024-03-07 19:16:58+03:00
1860,383,24.0,Female,57189.0,537.79,2024-03-07 19:16:58+03:00
488,109,37.0,Male,124111.0,765.46,2024-03-07 19:16:58+03:00
2821,577,38.0,Female,101110.0,335.05,2024-03-07 19:16:58+03:00
8198,1670,39.0,Female,128799.0,1190.5,2024-03-07 19:16:58+03:00
2840,581,26.0,Male,93452.0,590.56,2024-03-07 19:16:58+03:00
3722,768,31.0,Male,99719.0,1107.92,2024-03-07 19:16:58+03:00
7682,1576,36.0,Female,114213.0,491.07,2024-03-07 19:16:58+03:00
8103,1655,31.0,Female,74521.0,610.44,2024-03-08 19:16:58+03:00
2329,475,33.0,Male,107952.0,684.59,2024-03-08 19:16:58+03:00
8390,1710,33.0,Male,126785.0,347.07,2024-03-08 19:16:58+03:00
5555,1150,63.0,Female,88467.0,1179.21,2024-03-08 19:16:58+03:00
1076,221,26.0,Male,69948.0,549.92,2024-03-08 19:16:58+03:00
9248,1886,34.0,Female,94883.0,868.72,2024-03-08 19:16:58+03:00
6681,1377,36.0,Male,116973.0,719.14,2024-03-08 19:16:58+03:00
6130,1265,37.0,Female,114705.0,768.6,2024-03-08 19:16:58+03:00
4419,918,75.0,Female,60870.0,767.16,2024-03-08 19:16:58+03:00
1903,395,75.0,Male,44319.0,198.71,2024-03-08 19:16:58+03:00
1543,325,35.0,Male,128021.0,86.54,2024-03-08 19:16:58+03:00
5088,1056,31.0,Female,44603.0,740.86,2024-03-08 19:16:58+03:00
2820,577,38.0,Female,101110.0,1054.59,2024-03-08 19:16:58+03:00
316,74,61.0,Female,80461.0,1119.39,2024-03-08 19:16:58+03:00
9517,1947,79.0,Female,45863.0,65.28,2024-03-08 19:16:58+03:00
2755,566,22.0,Male,54078.0,141.47,2024-03-08 19:16:58+03:00
144,34,25.0,Female,70145.0,310.83,2024-03-08 19:16:58+03:00
3626,750,20.0,Female,81559.0,555.44,2024-03-08 19:16:58+03:00
6798,1401,33.0,Female,109651.0,483.36,2024-03-08 19:16:58+03:00
4594,952,38.0,Female,113183.0,270.91,2024-03-09 19:16:58+03:00
8471,1726,37.0,Female,94400.0,72.09,2024-03-09 19:16:58+03:00
1644,342,22.0,Male,103213.0,41.13,2024-03-09 19:16:58+03:00
4576,950,74.0,Male,46984.0,920.37,2024-03-09 19:16:58+03:00
6419,1322,30.0,Female,76206.0,239.67,2024-03-09 19:16:58+03:00
254,62,35.0,Female,95624.0,520.18,2024-03-09 19:16:58+03:00
9633,1966,20.0,Female,89843.0,883.16,2024-03-09 19:16:58+03:00
3498,722,32.0,Female,84227.0,293.68,2024-03-09 19:16:58+03:00
3014,614,33.0,Female,108538.0,729.74,2024-03-09 19:16:58+03:00
4309,887,23.0,Female,46128.0,273.45,2024-03-09 19:16:58+03:00
2683,554,29.0,Male,75200.0,951.14,2024-03-09 19:16:58+03:00
3758,774,50.0,Female,99018.0,613.54,2024-03-09 19:16:58+03:00
2965,604,60.0,Male,83780.0,593.14,2024-03-09 19:16:58+03:00
6392,1318,76.0,Female,124251.0,470.54,2024-03-09 19:16:58+03:00
4479,931,21.0,Female,60076.0,99.4,2024-03-09 19:16:58+03:00
6213,1284,36.0,Female,112846.0,824.54,2024-03-09 19:16:58+03:00
9230,1883,21.0,Female,52879.0,906.57,2024-03-09 19:16:58+03:00
2864,584,21.0,Female,117897.0,324.04,2024-03-09 19:16:58+03:00
3562,736,23.0,Female,46935.0,10.83,2024-03-09 19:16:58+03:00
3201,661,35.0,Female,81952.0,1115.51,2024-03-09 19:16:58+03:00
6403,1321,38.0,Male,86480.0,422.26,2024-03-09 19:16:58+03:00
62,14,53.0,Male,32594.0,329.76,2024-03-09 19:16:58+03:00
1897,393,25.0,Male,34096.0,818.09,2024-03-09 19:16:58+03:00
8303,1695,35.0,Male,90852.0,1190.78,2024-03-09 19:16:58+03:00
3715,766,32.0,Female,94682.0,689.93,2024-03-09 19:16:58+03:00
8990,1837,35.0,Female,30453.0,340.25,2024-03-09 19:16:58+03:00
184,42,36.0,Female,116509.0,724.25,2024-03-10 19:16:58+03:00
8185,1667,27.0,Male,120101.0,210.28,2024-03-10 19:16:58+03:00
6381,1317,23.0,Female,31274.0,22.31,2024-03-10 19:16:58+03:00
2607,535,33.0,Female,117857.0,977.67,2024-03-10 19:16:58+03:00
1010,210,59.0,Male,94553.0,457.59,2024-03-10 19:16:58+03:00
4877,1011,65.0,Female,118897.0,93.97,2024-03-10 19:16:58+03:00
4293,884,33.0,Female,54455.0,473.16,2024-03-10 19:16:58+03:00
7561,1554,37.0,Female,119318.0,809.66,2024-03-10 19:16:58+03:00
7088,1454,24.0,Female,87953.0,493.73,2024-03-10 19:16:58+03:00
3876,796,39.0,Female,110476.0,1170.86,2024-03-10 19:16:58+03:00
97,21,31.0,Male,104607.0,1097.86,2024-03-10 19:16:58+03:00
1822,379,37.0,Male,129495.0,918.95,2024-03-10 19:16:58+03:00
5786,1196,32.0,Female,99642.0,387.86,2024-03-10 19:16:58+03:00
6901,1421,29.0,Female,102641.0,569.33,2024-03-10 19:16:58+03:00
8815,1798,34.0,Male,102000.0,229.04,2024-03-10 19:16:58+03:00
4524,941,49.0,Male,121482.0,54.81,2024-03-10 19:16:58+03:00
8559,1746,20.0,Female,52335.0,967.86,2024-03-10 19:16:58+03:00
5762,1192,25.0,Female,74090.0,86.47,2024-03-10 19:16:58+03:00
941,200,20.0,Female,109146.0,32.03,2024-03-10 19:16:58+03:00
4626,958,59.0,Male,37925.0,857.8,2024-03-10 19:16:58+03:00
1360,283,32.0,Female,88062.0,1042.32,2024-03-10 19:16:58+03:00
693,149,41.0,Male,92584.0,508.01,2024-03-11 19:16:58+03:00
1811,376,20.0,Female,72211.0,775.46,2024-03-11 19:16:58+03:00
3153,652,36.0,Male,123273.0,1297.85,2024-03-11 19:16:58+03:00
502,111,34.0,Male,107920.0,813.77,2024-03-11 19:16:58+03:00
6414,1322,30.0,Female,76206.0,837.37,2024-03-11 19:16:58+03:00
3985,820,65.0,Male,72371.0,436.2,2024-03-11 19:16:58+03:00
2761,567,23.0,Male,50005.0,639.24,2024-03-11 19:16:58+03:00
2487,507,30.0,Male,64320.0,722.53,2024-03-11 19:16:58+03:00
7037,1447,22.0,Female,50861.0,677.55,2024-03-11 19:16:58+03:00
1505,314,36.0,Male,127626.0,531.77,2024-03-11 19:16:58+03:00
5726,1185,21.0,Female,41894.0,528.68,2024-03-11 19:16:58+03:00
6782,1398,29.0,Female,64889.0,541.76,2024-03-11 19:16:58+03:00
3514,725,35.0,Male,76005.0,220.66,2024-03-11 19:16:58+03:00
8904,1819,18.0,Female,52333.0,747.44,2024-03-11 19:16:58+03:00
1655,345,38.0,Male,120810.0,927.65,2024-03-11 19:16:58+03:00
793,169,37.0,Male,127894.0,871.01,2024-03-11 19:16:58+03:00
4437,923,31.0,Female,69496.0,819.71,2024-03-11 19:16:58+03:00
4987,1034,20.0,Female,75395.0,158.72,2024-03-11 19:16:58+03:00
9012,1840,52.0,Female,86468.0,450.19,2024-03-11 19:16:58+03:00
5327,1107,68.0,Female,111224.0,644.33,2024-03-11 19:16:58+03:00
2461,502,75.0,Female,44404.0,1.78,2024-03-11 19:16:58+03:00
5828,1205,56.0,Male,90549.0,1075.17,2024-03-11 19:16:58+03:00
4960,1030,35.0,Female,105090.0,695.61,2024-03-12 19:16:58+03:00
6312,1305,18.0,Female,107826.0,76.08,2024-03-12 19:16:58+03:00
3790,780,18.0,Female,63745.0,549.95,2024-03-12 19:16:58+03:00
6867,1413,72.0,Female,53803.0,236.65,2024-03-12 19:16:58+03:00
2443,499,30.0,Female,88918.0,979.81,2024-03-12 19:16:58+03:00
3830,787,34.0,Female,85617.0,18.91,2024-03-12 19:16:58+03:00
1456,301,30.0,Female,104872.0,381.91,2024-03-12 19:16:58+03:00
2171,448,48.0,Male,123365.0,189.06,2024-03-12 19:16:58+03:00
3600,744,39.0,Female,125918.0,225.15,2024-03-12 19:16:58+03:00
384,86,39.0,Male,117820.0,891.34,2024-03-12 19:16:58+03:00
8350,1703,26.0,Female,38647.0,537.97,2024-03-12 19:16:58+03:00
8927,1823,26.0,Female,94643.0,862.52,2024-03-12 19:16:58+03:00
909,192,39.0,Male,115241.0,1312.89,2024-03-12 19:16:58+03:00
8647,1766,19.0,Female,115354.0,976.9,2024-03-12 19:16:58+03:00
6415,1322,30.0,Female,76206.0,97.81,2024-03-12 19:16:58+03:00
1615,338,19.0,Male,63931.0,360.04,2024-03-12 19:16:58+03:00
1896,393,25.0,Male,34096.0,57.85,2024-03-12 19:16:58+03:00
4052,835,19.0,Female,48326.0,973.1,2024-03-12 19:16:58+03:00
447,101,36.0,Female,112388.0,154.48,2024-03-12 19:16:58+03:00
9401,1924,36.0,Female,122680.0,497.76,2024-03-12 19:16:58+03:00
5285,1099,,Female,39728.0,48.77,2024-03-12 19:16:58+03:00
9405,1924,36.0,Female,122680.0,316.94,2024-03-12 19:16:58+03:00
6239,1290,54.0,Female,72315.0,154.39,2024-03-12 19:16:58+03:00
6993,1438,50.0,Male,116215.0,25.71,2024-03-12 19:16:58+03:00
6287,1301,40.0,Female,111906.0,1125.3,2024-03-12 19:16:58+03:00
8551,1744,67.0,Female,123226.0,1285.25,2024-03-12 19:16:58+03:00
3657,756,37.0,Female,111155.0,1236.84,2024-03-12 19:16:58+03:00
6487,1339,29.0,Male,56519.0,746.87,2024-03-12 19:16:58+03:00
2895,591,20.0,Female,53063.0,493.91,2024-03-12 19:16:58+03:00
4974,1032,23.0,Female,47536.0,338.24,2024-03-12 19:16:58+03:00
4425,920,23.0,Male,32390.0,557.45,2024-03-12 19:16:58+03:00
9101,1857,30.0,Female,87193.0,160.43,2024-03-12 19:16:58+03:00
1801,374,27.0,Male,93372.0,843.53,2024-03-12 19:16:58+03:00
3380,698,25.0,Male,54832.0,760.61,2024-03-12 19:16:58+03:00
2018,418,33.0,Female,63165.0,539.23,2024-03-12 19:16:58+03:00
2489,507,30.0,Male,64320.0,573.44,2024-03-12 19:16:58+03:00
8255,1687,36.0,Female,114856.0,568.07,2024-03-12 19:16:58+03:00
8632,1763,26.0,Female,122389.0,589.72,2024-03-12 19:16:58+03:00
3142,649,54.0,Female,112364.0,1250.93,2024-03-12 19:16:58+03:00
4801,995,30.0,Female,81629.0,138.27,2024-03-12 19:16:58+03:00
8253,1686,39.0,Female,116330.0,620.86,2024-03-12 19:16:58+03:00
1412,291,33.0,Male,70436.0,227.24,2024-03-12 19:16:58+03:00
4192,865,61.0,Female,95536.0,427.88,2024-03-13 19:16:58+03:00
2625,539,20.0,Male,60949.0,378.43,2024-03-13 19:16:58+03:00
7659,1573,52.0,Female,95079.0,1049.68,2024-03-13 19:16:58+03:00
1974,411,31.0,Female,72565.0,376.01,2024-03-13 19:16:58+03:00
9175,1871,32.0,Female,124066.0,802.71,2024-03-13 19:16:58+03:00
9559,1954,39.0,Female,112539.0,362.61,2024-03-13 19:16:58+03:00
6887,1418,25.0,Female,95165.0,1000.31,2024-03-13 19:16:58+03:00
2624,538,31.0,Male,89144.0,401.57,2024-03-13 19:16:58+03:00
421,94,28.0,Male,67378.0,985.5,2024-03-13 19:16:58+03:00
1867,384,64.0,Female,78516.0,626.32,2024-03-13 19:16:58+03:00
8515,1735,54.0,Male,117772.0,974.3,2024-03-13 19:16:58+03:00
1021,212,31.0,Female,101850.0,575.85,2024-03-13 19:16:58+03:00
916,194,23.0,Male,106818.0,867.54,2024-03-13 19:16:58+03:00
3933,810,29.0,Male,117928.0,1087.04,2024-03-13 19:16:58+03:00
2552,523,58.0,Male,94591.0,650.28,2024-03-13 19:16:58+03:00
3163,654,38.0,Female,113977.0,703.81,2024-03-13 19:16:58+03:00
7005,1440,73.0,Female,40910.0,954.04,2024-03-13 19:16:58+03:00
2488,507,30.0,Male,64320.0,543.32,2024-03-13 19:16:58+03:00
3915,806,18.0,Female,39226.0,854.21,2024-03-13 19:16:58+03:00
2570,527,39.0,Female,110672.0,171.57,2024-03-13 19:16:58+03:00
5592,1157,38.0,Male,113730.0,250.44,2024-03-13 19:16:58+03:00
218,53,28.0,Male,93679.0,702.29,2024-03-13 19:16:58+03:00
3070,632,22.0,Female,79620.0,370.06,2024-03-13 19:16:58+03:00
255,63,66.0,Female,127963.0,623.93,2024-03-13 19:16:58+03:00
4879,1012,19.0,Female,36886.0,798.12,2024-03-14 19:16:58+03:00
1703,354,37.0,Female,82197.0,1030.11,2024-03-14 19:16:58+03:00
8810,1797,37.0,Female,114520.0,708.86,2024-03-14 19:16:58+03:00
8107,1656,22.0,Male,72219.0,353.26,2024-03-14 19:16:58+03:00
2563,525,37.0,Male,115689.0,1003.19,2024-03-14 19:16:58+03:00
968,205,29.0,Female,48628.0,747.58,2024-03-14 19:16:58+03:00
3446,710,21.0,Female,38096.0,717.8,2024-03-14 19:16:58+03:00
4448,925,26.0,Female,104096.0,143.98,2024-03-14 19:16:58+03:00
9747,1991,21.0,Male,50576.0,370.58,2024-03-14 19:16:58+03:00
4848,1008,79.0,Female,90612.0,1196.98,2024-03-14 19:16:58+03:00
6439,1326,23.0,Female,40317.0,384.27,2024-03-14 19:16:58+03:00
8289,1694,23.0,Male,74366.0,174.67,2024-03-14 19:16:58+03:00
7572,1556,32.0,Male,41889.0,31.99,2024-03-14 19:16:58+03:00
751,159,48.0,Female,110802.0,279.8,2024-03-14 19:16:58+03:00
5748,1191,26.0,Female,100742.0,584.08,2024-03-14 19:16:58+03:00
2867,586,38.0,Male,112636.0,1286.35,2024-03-14 19:16:58+03:00
504,111,34.0,Male,107920.0,647.05,2024-03-15 19:16:58+03:00
8041,1643,36.0,Male,110029.0,1138.73,2024-03-15 19:16:58+03:00
6896,1420,18.0,Female,68446.0,683.39,2024-03-15 19:16:58+03:00
3452,712,58.0,Male,77941.0,885.7,2024-03-15 19:16:58+03:00
5968,1236,34.0,Male,74155.0,658.0,2024-03-15 19:16:58+03:00
4241,873,37.0,Female,111434.0,634.46,2024-03-15 19:16:58+03:00
2883,589,40.0,Female,127091.0,805.39,2024-03-15 19:16:58+03:00
3803,782,33.0,Female,75677.0,386.23,2024-03-15 19:16:58+03:00
2082,429,41.0,Female,126446.0,995.49,2024-03-15 19:16:58+03:00
7107,1457,21.0,Female,55246.0,479.7,2024-03-15 19:16:58+03:00
9422,1926,19.0,Female,44137.0,681.45,2024-03-15 19:16:58+03:00
5413,1124,71.0,Male,67467.0,941.2,2024-03-15 19:16:58+03:00
7495,1542,23.0,Female,41400.0,130.78,2024-03-15 19:16:58+03:00
3086,635,33.0,Male,101834.0,1031.68,2024-03-15 19:16:58+03:00
7992,1635,32.0,Male,126898.0,1045.09,2024-03-15 19:16:58+03:00
7043,1448,35.0,Male,83808.0,421.69,2024-03-15 19:16:58+03:00
3397,702,70.0,Female,59808.0,869.5,2024-03-15 19:16:58+03:00
2376,486,30.0,Male,95913.0,1088.15,2024-03-15 19:16:58+03:00
8838,1800,48.0,Female,121544.0,226.48,2024-03-15 19:16:58+03:00
928,196,24.0,Female,63274.0,45.8,2024-03-15 19:16:58+03:00
6924,1427,79.0,Female,36658.0,987.62,2024-03-15 19:16:58+03:00
3092,639,21.0,Female,53443.0,941.96,2024-03-15 19:16:58+03:00
7100,1457,21.0,Female,55246.0,838.05,2024-03-15 19:16:58+03:00
2427,495,48.0,Female,70016.0,362.28,2024-03-16 19:16:58+03:00
5423,1126,67.0,Female,60175.0,800.22,2024-03-16 19:16:58+03:00
7374,1515,49.0,Female,124141.0,447.06,2024-03-16 19:16:58+03:00
665,146,34.0,Female,125126.0,740.9,2024-03-16 19:16:58+03:00
3408,703,22.0,Female,124072.0,1031.66,2024-03-16 19:16:58+03:00
8310,1696,59.0,Male,72888.0,25.72,2024-03-16 19:16:58+03:00
1547,325,35.0,Male,128021.0,311.49,2024-03-16 19:16:58+03:00
1680,350,37.0,Male,126378.0,560.4,2024-03-16 19:16:58+03:00
363,82,27.0,Male,58501.0,733.23,2024-03-16 19:16:58+03:00
8174,1666,24.0,Female,58568.0,718.97,2024-03-16 19:16:58+03:00
6568,1355,22.0,Female,32209.0,230.26,2024-03-16 19:16:58+03:00
1654,345,38.0,Male,120810.0,326.77,2024-03-16 19:16:58+03:00
5356,1112,20.0,Female,51570.0,64.96,2024-03-16 19:16:58+03:00
2817,576,41.0,Male,128353.0,790.64,2024-03-16 19:16:58+03:00
3103,642,18.0,Female,82721.0,630.36,2024-03-16 19:16:58+03:00
4995,1037,22.0,Female,72687.0,865.68,2024-03-16 19:16:58+03:00
6768,1397,75.0,Female,32804.0,390.53,2024-03-16 19:16:58+03:00
8013,1638,36.0,Female,110465.0,569.22,2024-03-16 19:16:58+03:00
1794,372,24.0,Female,50959.0,939.05,2024-03-16 19:16:58+03:00
2832,579,38.0,Female,122063.0,578.59,2024-03-16 19:16:58+03:00
8964,1832,39.0,Female,81257.0,984.43,2024-03-16 19:16:58+03:00
9312,1905,31.0,Male,81417.0,672.59,2024-03-16 19:16:58+03:00
2319,474,19.0,Female,41990.0,412.48,2024-03-16 19:16:58+03:00
1133,234,50.0,Male,31055.0,602.03,2024-03-16 19:16:58+03:00
6133,1266,29.0,Female,93037.0,1181.85,2024-03-16 19:16:58+03:00
1085,223,30.0,Female,108387.0,9.58,2024-03-16 19:16:58+03:00
6997,1439,69.0,Male,48242.0,959.49,2024-03-16 19:16:58+03:00
3459,715,19.0,Female,50905.0,212.04,2024-03-16 19:16:58+03:00
161,37,22.0,Male,86243.0,206.87,2024-03-16 19:16:58+03:00
7061,1451,30.0,Male,95319.0,339.08,2024-03-16 19:16:58+03:00
9696,1979,39.0,Female,113951.0,40.24,2024-03-17 19:16:58+03:00
8277,1691,60.0,Female,95549.0,179.95,2024-03-17 19:16:58+03:00
6646,1369,28.0,Female,109704.0,923.05,2024-03-17 19:16:58+03:00
9462,1933,70.0,Female,65973.0,933.24,2024-03-17 19:16:58+03:00
1519,319,37.0,Female,120969.0,1356.61,2024-03-17 19:16:58+03:00
7614,1565,18.0,Female,75051.0,703.06,2024-03-17 19:16:58+03:00
7571,1556,32.0,Male,41889.0,195.9,2024-03-17 19:16:58+03:00
2325,474,19.0,Female,41990.0,302.92,2024-03-17 19:16:58+03:00
1930,402,38.0,Female,114209.0,960.45,2024-03-17 19:16:58+03:00
1986,412,24.0,Female,66570.0,43.01,2024-03-17 19:16:58+03:00
8919,1822,32.0,Female,106574.0,1014.46,2024-03-17 19:16:58+03:00
4070,840,31.0,Female,43250.0,214.56,2024-03-17 19:16:58+03:00
5441,1133,38.0,Female,121531.0,1061.29,2024-03-17 19:16:58+03:00
2849,582,19.0,Female,44005.0,558.71,2024-03-17 19:16:58+03:00
3926,809,75.0,Female,36033.0,98.66,2024-03-17 19:16:58+03:00
9171,1871,32.0,Female,124066.0,947.46,2024-03-17 19:16:58+03:00
3828,787,34.0,Female,85617.0,784.06,2024-03-17 19:16:58+03:00
7645,1570,19.0,Male,121882.0,315.53,2024-03-17 19:16:58+03:00
871,184,39.0,Female,36338.0,672.21,2024-03-17 19:16:58+03:00
7640,1569,32.0,Female,117884.0,498.38,2024-03-17 19:16:58+03:00
1321,274,24.0,Male,44348.0,60.16,2024-03-17 19:16:58+03:00
6780,1398,29.0,Female,64889.0,972.79,2024-03-17 19:16:58+03:00
4634,959,69.0,Female,55651.0,454.25,2024-03-17 19:16:58+03:00
1232,252,71.0,Female,107391.0,351.27,2024-03-18 19:16:58+03:00
1159,239,52.0,Female,120843.0,861.56,2024-03-18 19:16:58+03:00
5326,1107,68.0,Female,111224.0,1153.12,2024-03-18 19:16:58+03:00
4908,1019,35.0,Male,65962.0,760.41,2024-03-18 19:16:58+03:00
1935,404,38.0,Female,116166.0,984.83,2024-03-18 19:16:58+03:00
6521,1345,65.0,Female,84729.0,832.17,2024-03-18 19:16:58+03:00
1264,255,40.0,Female,75551.0,340.71,2024-03-18 19:16:58+03:00
1695,354,37.0,Female,82197.0,925.87,2024-03-18 19:16:58+03:00
621,137,39.0,Male,46897.0,275.24,2024-03-18 19:16:58+03:00
6811,1404,53.0,Female,91004.0,146.0,2024-03-18 19:16:58+03:00
5809,1201,30.0,Female,98664.0,247.78,2024-03-18 19:16:58+03:00
515,113,53.0,Male,125627.0,678.6,2024-03-18 19:16:58+03:00
5840,1207,29.0,Female,62964.0,978.34,2024-03-18 19:16:58+03:00
2644,544,20.0,Female,69702.0,126.34,2024-03-18 19:16:58+03:00
6494,1340,72.0,Female,43870.0,856.37,2024-03-18 19:16:58+03:00
4253,874,20.0,Male,56782.0,920.84,2024-03-18 19:16:58+03:00
1564,328,39.0,Female,103255.0,450.12,2024-03-18 19:16:58+03:00
3577,740,34.0,Female,101435.0,543.95,2024-03-18 19:16:58+03:00
8355,1705,31.0,Male,101755.0,1069.37,2024-03-18 19:16:58+03:00
3149,651,80.0,Female,128958.0,557.25,2024-03-18 19:16:58+03:00
6637,1368,33.0,Female,72761.0,934.79,2024-03-18 19:16:58+03:00
3859,793,28.0,Female,103619.0,855.39,2024-03-18 19:16:58+03:00
9421,1926,19.0,Female,44137.0,46.99,2024-03-18 19:16:58+03:00
8061,1649,34.0,Male,65082.0,760.43,2024-03-18 19:16:58+03:00
417,92,36.0,Female,119384.0,838.37,2024-03-18 19:16:58+03:00
7540,1549,46.0,Male,126113.0,1332.29,2024-03-18 19:16:58+03:00
879,186,40.0,Female,91734.0,436.48,2024-03-18 19:16:58+03:00
2454,501,20.0,Female,47478.0,166.21,2024-03-18 19:16:58+03:00
969,205,29.0,Female,48628.0,144.36,2024-03-18 19:16:58+03:00
5114,1059,47.0,Male,124175.0,83.02,2024-03-19 19:16:58+03:00
7995,1636,27.0,Female,93527.0,889.5,2024-03-19 19:16:58+03:00
5884,1216,20.0,Female,62970.0,475.78,2024-03-19 19:16:58+03:00
42,8,60.0,Female,88620.0,1128.13,2024-03-19 19:16:58+03:00
156,36,27.0,Female,79416.0,560.1,2024-03-19 19:16:58+03:00
1847,382,23.0,Female,93083.0,1107.02,2024-03-19 19:16:58+03:00
6678,1376,42.0,Male,113805.0,574.39,2024-03-19 19:16:58+03:00
9190,1875,55.0,Female,87671.0,92.98,2024-03-19 19:16:58+03:00
8920,1822,32.0,Female,106574.0,771.13,2024-03-19 19:16:58+03:00
4847,1008,79.0,Female,90612.0,436.88,2024-03-19 19:16:58+03:00
3410,703,22.0,Female,124072.0,675.55,2024-03-19 19:16:58+03:00
2889,589,40.0,Female,127091.0,884.53,2024-03-19 19:16:58+03:00
3391,700,26.0,Female,128067.0,1052.09,2024-03-19 19:16:58+03:00
2675,551,34.0,Male,83463.0,1194.76,2024-03-19 19:16:58+03:00
8081,1651,45.0,Female,37388.0,404.08,2024-03-19 19:16:58+03:00
4938,1026,29.0,Male,78670.0,1005.37,2024-03-19 19:16:58+03:00
3719,767,20.0,Female,42406.0,631.82,2024-03-19 19:16:58+03:00
8893,1813,70.0,Female,39769.0,164.86,2024-03-19 19:16:58+03:00
1645,343,37.0,Female,110679.0,1209.23,2024-03-19 19:16:58+03:00
6991,1438,50.0,Male,116215.0,1074.89,2024-03-19 19:16:58+03:00
7543,1549,46.0,Male,126113.0,771.88,2024-03-19 19:16:58+03:00
675,146,34.0,Female,125126.0,896.35,2024-03-19 19:16:58+03:00
1,1,40.0,Female,119228.0,1102.69,2024-03-19 19:16:58+03:00
8686,1774,25.0,Male,47370.0,336.91,2024-03-19 19:16:58+03:00
9443,1929,28.0,Male,120037.0,282.02,2024-03-19 19:16:58+03:00
346,80,29.0,Female,88440.0,588.43,2024-03-19 19:16:58+03:00
2428,495,48.0,Female,70016.0,237.98,2024-03-19 19:16:58+03:00
8969,1832,39.0,Female,81257.0,849.21,2024-03-19 19:16:58+03:00
1270,258,24.0,Female,63094.0,720.96,2024-03-20 19:16:58+03:00
6346,1311,31.0,Female,97826.0,954.3,2024-03-20 19:16:58+03:00
2124,440,24.0,Female,54992.0,560.61,2024-03-20 19:16:58+03:00
9468,1934,35.0,Female,108468.0,826.91,2024-03-20 19:16:58+03:00
8176,1666,24.0,Female,58568.0,952.35,2024-03-20 19:16:58+03:00
9434,1928,24.0,Female,111034.0,715.2,2024-03-20 19:16:58+03:00
9671,1975,26.0,Female,88163.0,963.84,2024-03-20 19:16:58+03:00
4275,880,19.0,Female,67134.0,479.67,2024-03-20 19:16:58+03:00
5171,1072,57.0,Male,110303.0,194.32,2024-03-20 19:16:58+03:00
8361,1706,51.0,Male,104030.0,472.15,2024-03-20 19:16:58+03:00
2053,423,76.0,Male,66336.0,445.46,2024-03-20 19:16:58+03:00
6245,1290,54.0,Female,72315.0,400.7,2024-03-20 19:16:58+03:00
578,128,36.0,Female,61387.0,972.45,2024-03-20 19:16:58+03:00
4456,927,38.0,Female,39168.0,894.53,2024-03-20 19:16:58+03:00
6557,1352,38.0,Female,105809.0,1000.76,2024-03-20 19:16:58+03:00
3878,796,39.0,Female,110476.0,700.3,2024-03-20 19:16:58+03:00
6958,1431,34.0,Female,82432.0,936.49,2024-03-20 19:16:58+03:00
5539,1147,43.0,Female,126878.0,6.45,2024-03-20 19:16:58+03:00
7913,1620,32.0,Female,86363.0,378.89,2024-03-20 19:16:58+03:00
5466,1137,37.0,Female,115440.0,970.82,2024-03-20 19:16:58+03:00
7574,1557,40.0,Female,113699.0,876.92,2024-03-20 19:16:58+03:00
7773,1593,36.0,,122808.0,49.5,2024-03-20 19:16:58+03:00
4833,1005,32.0,Female,91288.0,997.38,2024-03-20 19:16:58+03:00
4929,1024,33.0,Female,109507.0,181.94,2024-03-20 19:16:58+03:00
9395,1922,39.0,Male,66162.0,110.73,2024-03-20 19:16:58+03:00
5916,1223,39.0,Male,119982.0,1383.48,2024-03-20 19:16:58+03:00
2466,503,27.0,Male,58368.0,658.2,2024-03-20 19:16:58+03:00
8315,1697,22.0,Male,45826.0,779.82,2024-03-20 19:16:58+03:00
9577,1958,38.0,Female,111121.0,601.09,2024-03-20 19:16:58+03:00
2277,465,64.0,Male,92926.0,282.81,2024-03-20 19:16:58+03:00
5344,1110,30.0,Male,73533.0,831.62,2024-03-20 19:16:58+03:00
7510,1545,61.0,Female,82555.0,1098.78,2024-03-20 19:16:58+03:00
5992,1239,21.0,Female,110320.0,139.58,2024-03-21 19:16:58+03:00
8832,1799,27.0,Male,70610.0,989.07,2024-03-21 19:16:58+03:00
